frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
494,13,3,2,0,0,18,0.7222222222222222
495,12,3,2,0,0,17,0.7058823529411765
496,12,3,2,0,0,17,0.7058823529411765
497,14,3,2,0,0,19,0.7368421052631579
498,13,2,2,0,0,17,0.7647058823529411
499,11,3,3,0,0,17,0.6470588235294118
500,13,3,2,0,0,18,0.7222222222222222
501,12,4,2,0,0,18,0.6666666666666666
502,12,3,2,0,0,17,0.7058823529411765
503,10,4,2,0,0,16,0.625
504,12,3,1,0,0,16,0.75
505,13,3,2,0,0,18,0.7222222222222222
506,9,3,2,0,0,14,0.6428571428571429
507,13,3,2,0,0,18,0.7222222222222222
508,13,3,2,0,0,18,0.7222222222222222
509,12,3,2,0,0,17,0.7058823529411765
510,13,3,2,0,0,18,0.7222222222222222
511,13,3,2,0,0,18,0.7222222222222222
512,11,3,2,0,0,16,0.6875
513,13,3,3,0,0,19,0.6842105263157895
514,14,3,2,0,0,19,0.7368421052631579
515,13,3,2,0,0,18,0.7222222222222222
516,12,3,2,0,0,17,0.7058823529411765
517,12,3,2,0,0,17,0.7058823529411765
518,12,3,2,0,0,17,0.7058823529411765
519,14,3,2,0,0,19,0.7368421052631579
520,13,3,2,0,0,18,0.7222222222222222
521,13,3,2,0,0,18,0.7222222222222222
522,11,3,2,0,0,16,0.6875
523,12,3,2,0,0,17,0.7058823529411765
524,14,3,2,0,0,19,0.7368421052631579
525,12,3,2,0,0,17,0.7058823529411765
526,12,3,3,0,0,18,0.6666666666666666
527,13,3,2,0,0,18,0.7222222222222222
528,13,3,2,0,0,18,0.7222222222222222
529,11,3,2,0,0,16,0.6875
530,12,3,2,0,0,17,0.7058823529411765
531,12,3,2,0,0,17,0.7058823529411765
532,13,3,3,0,0,19,0.6842105263157895
533,12,3,2,0,0,17,0.7058823529411765
534,13,3,2,0,0,18,0.7222222222222222
535,14,3,2,0,0,19,0.7368421052631579
536,12,3,2,0,0,17,0.7058823529411765
537,13,2,2,0,0,17,0.7647058823529411
538,13,2,2,0,0,17,0.7647058823529411
539,13,3,3,0,0,19,0.6842105263157895
540,13,3,2,0,0,18,0.7222222222222222
541,13,3,2,0,0,18,0.7222222222222222
542,12,3,2,0,0,17,0.7058823529411765
543,11,2,2,0,0,15,0.7333333333333333
544,14,3,2,0,0,19,0.7368421052631579
545,13,2,2,0,0,17,0.7647058823529411
546,13,3,2,0,0,18,0.7222222222222222
547,11,3,2,0,0,16,0.6875
548,12,3,2,0,0,17,0.7058823529411765
549,12,3,2,0,0,17,0.7058823529411765
550,14,2,2,0,0,18,0.7777777777777778
551,13,2,2,0,0,17,0.7647058823529411
552,12,2,2,0,0,16,0.75
553,14,3,2,0,0,19,0.7368421052631579
554,13,2,2,0,0,17,0.7647058823529411
555,12,3,2,0,0,17,0.7058823529411765
556,12,3,2,0,0,17,0.7058823529411765
557,13,3,2,0,0,18,0.7222222222222222
558,13,3,2,0,0,18,0.7222222222222222
559,13,3,2,0,0,18,0.7222222222222222
560,13,3,2,0,0,18,0.7222222222222222
561,13,3,2,0,0,18,0.7222222222222222
562,13,3,2,0,0,18,0.7222222222222222
563,12,2,2,0,0,16,0.75
564,12,3,2,0,0,17,0.7058823529411765
565,12,3,2,0,0,17,0.7058823529411765
566,11,2,2,0,0,15,0.7333333333333333
567,11,2,2,0,0,15,0.7333333333333333
568,11,3,2,0,0,16,0.6875
569,12,3,2,0,0,17,0.7058823529411765
570,10,3,2,0,0,15,0.6666666666666666
571,11,2,2,0,0,15,0.7333333333333333
572,10,3,2,0,0,15,0.6666666666666666
573,13,3,2,0,0,18,0.7222222222222222
574,12,3,2,0,0,17,0.7058823529411765
575,12,3,2,0,0,17,0.7058823529411765
576,11,3,1,0,0,15,0.7333333333333333
577,12,3,2,0,0,17,0.7058823529411765
578,14,3,2,0,0,19,0.7368421052631579
579,11,2,2,0,0,15,0.7333333333333333
580,14,2,1,0,0,17,0.8235294117647058
581,13,3,2,0,0,18,0.7222222222222222
582,11,2,2,0,0,15,0.7333333333333333
583,12,4,2,0,0,18,0.6666666666666666
584,12,3,2,0,0,17,0.7058823529411765
585,13,3,2,0,0,18,0.7222222222222222
586,11,3,2,0,0,16,0.6875
587,13,3,2,0,0,18,0.7222222222222222
588,13,3,2,0,0,18,0.7222222222222222
589,12,2,2,0,0,16,0.75
590,13,3,2,0,0,18,0.7222222222222222
591,12,3,3,0,0,18,0.6666666666666666
592,12,3,2,0,0,17,0.7058823529411765
593,12,3,2,0,0,17,0.7058823529411765
594,11,3,2,0,0,16,0.6875
595,12,3,2,0,0,17,0.7058823529411765
596,14,3,2,0,0,19,0.7368421052631579
597,12,3,2,0,0,17,0.7058823529411765
598,12,3,2,0,0,17,0.7058823529411765
599,13,3,2,0,0,18,0.7222222222222222
600,12,3,2,0,0,17,0.7058823529411765
601,11,3,2,0,0,16,0.6875
602,13,3,2,0,0,18,0.7222222222222222
603,14,3,2,0,0,19,0.7368421052631579
604,12,3,2,0,0,17,0.7058823529411765
605,12,3,1,0,0,16,0.75
606,11,3,2,0,0,16,0.6875
607,11,3,2,0,0,16,0.6875
608,11,2,2,0,0,15,0.7333333333333333
609,13,3,2,0,0,18,0.7222222222222222
610,12,3,2,0,0,17,0.7058823529411765
611,11,3,2,0,0,16,0.6875
612,13,3,2,0,0,18,0.7222222222222222
613,11,3,2,0,0,16,0.6875
614,11,3,2,0,0,16,0.6875
615,11,3,2,0,0,16,0.6875
616,12,3,2,0,0,17,0.7058823529411765
617,14,3,2,0,0,19,0.7368421052631579
618,10,2,2,0,0,14,0.7142857142857143
619,13,3,2,0,0,18,0.7222222222222222
620,13,3,2,0,0,18,0.7222222222222222
621,11,2,2,0,0,15,0.7333333333333333
622,12,3,2,0,0,17,0.7058823529411765
